model-1577495484,1577495568.805,0.77,0.1415,0.72,0.1854,2
model-1577495484,1577495568.929,0.74,0.1721,0.72,0.1843,2
model-1577495484,1577495569.068,0.68,0.219,0.72,0.1851,2
model-1577495484,1577495569.197,0.8,0.1471,0.71,0.1837,2
model-1577495484,1577495569.32,0.76,0.1561,0.68,0.1814,2
model-1577495484,1577495569.444,0.79,0.1393,0.7,0.178,2
model-1577495484,1577495569.566,0.8,0.1341,0.75,0.176,2
model-1577495484,1577495569.689,0.68,0.2078,0.79,0.1793,2
model-1577495484,1577495569.813,0.82,0.1464,0.76,0.1847,2
model-1577495484,1577495569.94,0.73,0.1943,0.76,0.1751,2
model-1577495484,1577495570.065,0.77,0.1775,0.74,0.1754,2
model-1577495484,1577495570.192,0.68,0.2087,0.75,0.1781,2
model-1577495484,1577495570.316,0.66,0.2309,0.74,0.1789,2
model-1577495484,1577495570.44,0.74,0.1621,0.73,0.1778,2
model-1577495484,1577495570.565,0.78,0.1565,0.74,0.1827,2
model-1577495484,1577495570.689,0.83,0.1377,0.72,0.1946,2
model-1577495484,1577495570.812,0.8,0.1773,0.66,0.2028,2
model-1577495484,1577495570.936,0.71,0.1898,0.67,0.1969,2
model-1577495484,1577495571.058,0.74,0.1878,0.72,0.1857,2
model-1577495484,1577495571.183,0.74,0.1731,0.7,0.1897,2
model-1577495484,1577495571.307,0.82,0.1294,0.69,0.1934,2
model-1577495484,1577495571.43,0.7,0.1841,0.7,0.1902,2
model-1577495484,1577495571.552,0.76,0.1763,0.69,0.1872,2
model-1577495484,1577495571.675,0.76,0.1547,0.64,0.1889,2
model-1577495484,1577495571.8,0.74,0.1713,0.67,0.1962,2
model-1577495484,1577495571.924,0.74,0.1698,0.67,0.2062,2
model-1577495484,1577495572.055,0.69,0.2015,0.66,0.204,2
model-1577495484,1577495572.179,0.68,0.2115,0.71,0.1963,2
model-1577495484,1577495572.303,0.71,0.1905,0.69,0.1879,2
model-1577495484,1577495572.427,0.72,0.1868,0.71,0.1877,2
model-1577495484,1577495572.549,0.79,0.1571,0.7,0.1904,2
model-1577495484,1577495572.675,0.77,0.1516,0.67,0.1992,2
model-1577495484,1577495572.798,0.72,0.1975,0.65,0.2017,2
model-1577495484,1577495572.921,0.68,0.2078,0.71,0.1904,2
model-1577495484,1577495573.046,0.79,0.1662,0.75,0.1841,2
model-1577495484,1577495573.172,0.61,0.2206,0.77,0.1876,2
model-1577495484,1577495573.296,0.75,0.1602,0.72,0.1913,2
model-1577495484,1577495573.419,0.79,0.1613,0.7,0.1942,2
model-1577495484,1577495573.543,0.69,0.2001,0.72,0.1913,2
model-1577495484,1577495573.666,0.73,0.1733,0.71,0.1885,2
model-1577495484,1577495573.79,0.78,0.1481,0.73,0.1877,2
model-1577495484,1577495573.915,0.85,0.1304,0.74,0.1888,2
model-1577495484,1577495574.039,0.83,0.121,0.74,0.1904,2
model-1577495484,1577495574.164,0.74,0.1793,0.73,0.193,2
model-1577495484,1577495574.289,0.77,0.1515,0.72,0.1941,2
model-1577495484,1577495574.413,0.79,0.1703,0.71,0.1954,2
model-1577495484,1577495574.538,0.77,0.1609,0.69,0.199,2
model-1577495484,1577495574.663,0.74,0.1437,0.66,0.1992,2
model-1577495484,1577495574.787,0.76,0.1735,0.71,0.1962,2
model-1577495484,1577495574.911,0.83,0.1361,0.72,0.2029,2
model-1577495484,1577495575.036,0.76,0.1633,0.71,0.2022,2
model-1577495484,1577495575.16,0.76,0.1772,0.72,0.1983,2
model-1577495484,1577495575.286,0.78,0.159,0.72,0.1955,2
model-1577495484,1577495575.412,0.78,0.1424,0.72,0.1949,2
model-1577495484,1577495575.537,0.73,0.1754,0.74,0.1921,2
model-1577495484,1577495575.666,0.78,0.1549,0.73,0.1883,2
model-1577495484,1577495575.79,0.78,0.1438,0.73,0.1873,2
model-1577495484,1577495575.914,0.73,0.1634,0.72,0.1889,2
model-1577495484,1577495576.039,0.71,0.2001,0.76,0.1869,2
model-1577495484,1577495576.164,0.72,0.1767,0.75,0.1862,2
model-1577495484,1577495576.294,0.74,0.167,0.73,0.1872,2
model-1577495484,1577495576.418,0.7,0.1862,0.74,0.1834,2
model-1577495484,1577495576.542,0.8,0.1469,0.75,0.1803,2
model-1577495484,1577495576.666,0.76,0.1494,0.75,0.1809,2
model-1577495484,1577495576.791,0.83,0.1169,0.74,0.1854,2
model-1577495484,1577495576.915,0.71,0.1834,0.73,0.1854,2
model-1577495484,1577495577.04,0.8,0.1583,0.73,0.1777,2
model-1577495484,1577495577.162,0.7,0.1976,0.75,0.1769,2
model-1577495484,1577495577.289,0.8,0.1284,0.72,0.1813,2
model-1577495484,1577495577.412,0.77,0.1643,0.71,0.1889,2
model-1577495484,1577495577.535,0.66,0.21,0.71,0.1903,2
model-1577495484,1577495577.657,0.77,0.1721,0.7,0.183,2
model-1577495484,1577495577.782,0.73,0.187,0.72,0.1791,2
model-1577495484,1577495577.906,0.8,0.1514,0.69,0.1921,2
model-1577495484,1577495578.03,0.8,0.1443,0.64,0.2189,2
model-1577495484,1577495578.156,0.68,0.2178,0.65,0.2177,2
model-1577495484,1577495578.28,0.68,0.2008,0.65,0.1985,2
model-1577495484,1577495578.406,0.76,0.1645,0.71,0.1927,2
model-1577495484,1577495578.528,0.81,0.1662,0.73,0.1973,2
model-1577495484,1577495578.653,0.71,0.1779,0.71,0.203,2
model-1577495484,1577495578.775,0.71,0.1816,0.7,0.2059,2
model-1577495484,1577495578.898,0.73,0.1739,0.71,0.2028,2
model-1577495484,1577495579.023,0.74,0.1758,0.72,0.2001,2
model-1577495484,1577495579.148,0.67,0.2033,0.7,0.2,2
model-1577495484,1577495579.271,0.83,0.1402,0.63,0.2038,2
model-1577495484,1577495579.394,0.71,0.184,0.64,0.2096,2
model-1577495484,1577495579.518,0.66,0.2104,0.65,0.2141,2
model-1577495484,1577495579.643,0.71,0.1821,0.65,0.2127,2
model-1577495484,1577495579.768,0.75,0.1634,0.68,0.2058,2
model-1577495484,1577495579.892,0.76,0.1857,0.72,0.1992,2
model-1577495484,1577495580.029,0.68,0.2086,0.71,0.1963,2
model-1577495484,1577495580.17,0.72,0.182,0.71,0.1986,2
model-1577495484,1577495580.27,0.77,0.1718,0.71,0.1965,2
model-1577495484,1577495580.399,0.71,0.1842,0.73,0.1907,3
model-1577495484,1577495580.52,0.67,0.1928,0.77,0.1876,3
model-1577495484,1577495580.645,0.75,0.1541,0.68,0.1966,3
model-1577495484,1577495580.781,0.76,0.1643,0.66,0.2077,3
model-1577495484,1577495580.905,0.73,0.1796,0.64,0.206,3
model-1577495484,1577495581.031,0.67,0.2003,0.68,0.1919,3
model-1577495484,1577495581.168,0.78,0.1549,0.76,0.1766,3
model-1577495484,1577495581.295,0.74,0.1531,0.73,0.1758,3
model-1577495484,1577495581.418,0.69,0.1754,0.69,0.1809,3
model-1577495484,1577495581.547,0.87,0.1211,0.69,0.1857,3
model-1577495484,1577495581.67,0.63,0.2307,0.74,0.1762,3
model-1577495484,1577495581.794,0.79,0.1542,0.74,0.177,3
model-1577495484,1577495581.919,0.76,0.1635,0.71,0.1832,3
model-1577495484,1577495582.043,0.82,0.1412,0.71,0.1869,3
model-1577495484,1577495582.165,0.85,0.1268,0.72,0.1871,3
model-1577495484,1577495582.288,0.69,0.1779,0.7,0.1805,3
model-1577495484,1577495582.412,0.74,0.1671,0.72,0.1756,3
model-1577495484,1577495582.537,0.69,0.1907,0.73,0.1748,3
model-1577495484,1577495582.66,0.7,0.1964,0.75,0.1757,3
model-1577495484,1577495582.784,0.69,0.1995,0.74,0.1737,3
model-1577495484,1577495582.909,0.8,0.1502,0.76,0.1727,3
model-1577495484,1577495583.033,0.8,0.1465,0.76,0.1726,3
model-1577495484,1577495583.156,0.69,0.2098,0.76,0.178,3
model-1577495484,1577495583.278,0.74,0.1531,0.71,0.1888,3
model-1577495484,1577495583.402,0.76,0.1802,0.69,0.1925,3
model-1577495484,1577495583.525,0.71,0.1712,0.7,0.1876,3
model-1577495484,1577495583.648,0.8,0.1375,0.72,0.1848,3
model-1577495484,1577495583.772,0.81,0.1334,0.73,0.1801,3
model-1577495484,1577495583.896,0.66,0.2046,0.74,0.1781,3
model-1577495484,1577495584.021,0.8,0.1444,0.74,0.1777,3
model-1577495484,1577495584.144,0.79,0.151,0.74,0.1781,3
model-1577495484,1577495584.267,0.75,0.1623,0.74,0.1786,3
model-1577495484,1577495584.393,0.84,0.122,0.75,0.1786,3
model-1577495484,1577495584.517,0.79,0.1364,0.74,0.18,3
model-1577495484,1577495584.642,0.74,0.1875,0.74,0.1821,3
model-1577495484,1577495584.765,0.75,0.1409,0.7,0.1867,3
model-1577495484,1577495584.89,0.74,0.1656,0.67,0.1911,3
model-1577495484,1577495585.013,0.75,0.1534,0.69,0.189,3
model-1577495484,1577495585.155,0.76,0.1587,0.67,0.184,3
model-1577495484,1577495585.305,0.72,0.173,0.73,0.1783,3
model-1577495484,1577495585.483,0.8,0.1443,0.71,0.1787,3
model-1577495484,1577495585.609,0.72,0.1985,0.73,0.1814,3
model-1577495484,1577495585.756,0.72,0.1861,0.74,0.1828,3
model-1577495484,1577495585.893,0.79,0.1425,0.73,0.1829,3
model-1577495484,1577495586.016,0.79,0.1519,0.71,0.1801,3
model-1577495484,1577495586.159,0.72,0.2001,0.72,0.1779,3
model-1577495484,1577495586.298,0.75,0.162,0.72,0.1781,3
model-1577495484,1577495586.424,0.76,0.1651,0.75,0.1818,3
model-1577495484,1577495586.587,0.85,0.1268,0.73,0.1831,3
model-1577495484,1577495586.728,0.75,0.1589,0.73,0.1822,3
model-1577495484,1577495586.853,0.75,0.1679,0.74,0.1779,3
model-1577495484,1577495586.992,0.76,0.1534,0.73,0.1779,3
model-1577495484,1577495587.142,0.8,0.1442,0.73,0.1791,3
model-1577495484,1577495587.27,0.76,0.1746,0.76,0.1797,3
model-1577495484,1577495587.408,0.74,0.1567,0.7,0.184,3
model-1577495484,1577495587.539,0.76,0.1713,0.7,0.1903,3
model-1577495484,1577495587.691,0.82,0.1265,0.7,0.1925,3
model-1577495484,1577495587.817,0.74,0.1651,0.69,0.1926,3
model-1577495484,1577495587.943,0.77,0.1389,0.73,0.1839,3
model-1577495484,1577495588.066,0.75,0.1763,0.74,0.1767,3
model-1577495484,1577495588.199,0.82,0.143,0.75,0.1723,3
model-1577495484,1577495588.361,0.79,0.1669,0.78,0.1692,3
model-1577495484,1577495588.491,0.82,0.1355,0.78,0.1686,3
model-1577495484,1577495588.617,0.77,0.1474,0.75,0.1698,3
model-1577495484,1577495588.742,0.84,0.1343,0.72,0.1759,3
model-1577495484,1577495588.869,0.72,0.1696,0.73,0.1784,3
model-1577495484,1577495589.009,0.84,0.1194,0.74,0.1743,3
model-1577495484,1577495589.153,0.76,0.1475,0.74,0.1712,3
model-1577495484,1577495589.276,0.76,0.1452,0.74,0.1729,3
model-1577495484,1577495589.4,0.77,0.1547,0.73,0.1729,3
model-1577495484,1577495589.535,0.84,0.1128,0.74,0.1738,3
model-1577495484,1577495589.661,0.74,0.1723,0.75,0.1732,3
model-1577495484,1577495589.819,0.77,0.1655,0.76,0.1725,3
model-1577495484,1577495589.945,0.75,0.1515,0.75,0.1729,3
model-1577495484,1577495590.072,0.83,0.1375,0.73,0.1762,3
model-1577495484,1577495590.199,0.75,0.1614,0.74,0.177,3
model-1577495484,1577495590.325,0.71,0.1892,0.74,0.1683,3
model-1577495484,1577495590.45,0.74,0.165,0.76,0.1745,3
model-1577495484,1577495590.576,0.74,0.1708,0.74,0.1849,3
model-1577495484,1577495590.702,0.74,0.1826,0.75,0.1748,3
model-1577495484,1577495590.827,0.81,0.1369,0.75,0.1679,3
model-1577495484,1577495590.95,0.79,0.1605,0.71,0.172,3
model-1577495484,1577495591.078,0.75,0.1704,0.73,0.17,3
model-1577495484,1577495591.204,0.82,0.1307,0.75,0.1705,3
model-1577495484,1577495591.329,0.81,0.1528,0.72,0.172,3
model-1577495484,1577495591.456,0.83,0.1388,0.74,0.1702,3
model-1577495484,1577495591.582,0.78,0.1536,0.78,0.1693,3
model-1577495484,1577495591.709,0.85,0.1198,0.78,0.1695,3
model-1577495484,1577495591.834,0.71,0.1802,0.76,0.1701,3
model-1577495484,1577495591.959,0.77,0.1698,0.72,0.1824,3
model-1577495484,1577495592.084,0.75,0.1632,0.71,0.1881,3
model-1577495484,1577495592.211,0.8,0.1371,0.77,0.1718,3
model-1577495484,1577495592.336,0.79,0.1408,0.74,0.1702,3
model-1577495484,1577495592.462,0.67,0.1881,0.71,0.1786,3
model-1577495484,1577495592.587,0.84,0.1218,0.7,0.1764,3
model-1577495484,1577495592.712,0.81,0.1478,0.75,0.1702,3
model-1577495484,1577495592.837,0.8,0.1468,0.73,0.1764,3
model-1577495484,1577495592.963,0.76,0.145,0.72,0.1907,3
model-1577495484,1577495593.088,0.66,0.2058,0.74,0.189,3
model-1577495484,1577495593.215,0.75,0.1742,0.73,0.1745,3
model-1577495484,1577495593.342,0.73,0.1721,0.74,0.1707,3
model-1577495484,1577495593.466,0.74,0.1611,0.72,0.1773,3
model-1577495484,1577495593.595,0.79,0.1477,0.73,0.1834,3
model-1577495484,1577495593.721,0.77,0.1466,0.73,0.1846,3
model-1577495484,1577495593.847,0.83,0.1405,0.74,0.1781,3
model-1577495484,1577495593.973,0.8,0.1534,0.74,0.1732,3
model-1577495484,1577495594.1,0.77,0.1484,0.72,0.1843,3
model-1577495484,1577495594.225,0.82,0.1461,0.69,0.203,3
model-1577495484,1577495594.357,0.7,0.1916,0.68,0.2065,3
model-1577495484,1577495594.483,0.83,0.1388,0.69,0.1984,3
model-1577495484,1577495594.609,0.81,0.1521,0.7,0.19,3
model-1577495484,1577495594.736,0.73,0.1782,0.73,0.1816,3
model-1577495484,1577495594.861,0.79,0.1688,0.67,0.1868,3
model-1577495484,1577495594.989,0.8,0.161,0.7,0.1943,3
model-1577495484,1577495595.116,0.65,0.2064,0.7,0.1866,3
model-1577495484,1577495595.244,0.78,0.1535,0.71,0.1817,3
model-1577495484,1577495595.372,0.69,0.1884,0.74,0.1821,3
model-1577495484,1577495595.498,0.76,0.1619,0.72,0.1845,3
model-1577495484,1577495595.626,0.77,0.1453,0.71,0.1898,3
model-1577495484,1577495595.753,0.8,0.1449,0.76,0.1917,3
model-1577495484,1577495595.876,0.8,0.1493,0.76,0.1897,3
model-1577495484,1577495596.002,0.7,0.1741,0.76,0.1886,3
model-1577495484,1577495596.126,0.76,0.1536,0.75,0.1837,3
model-1577495484,1577495596.252,0.78,0.1829,0.74,0.1814,3
model-1577495484,1577495596.377,0.68,0.2107,0.72,0.1787,3
model-1577495484,1577495596.503,0.79,0.1297,0.72,0.1784,3
model-1577495484,1577495596.629,0.73,0.1835,0.72,0.1785,3
model-1577495484,1577495596.754,0.76,0.1494,0.74,0.177,3
model-1577495484,1577495596.88,0.81,0.1372,0.73,0.1748,3
model-1577495484,1577495597.006,0.79,0.1487,0.75,0.173,3
model-1577495484,1577495597.13,0.69,0.173,0.72,0.1762,3
model-1577495484,1577495597.255,0.82,0.1359,0.74,0.1801,3
model-1577495484,1577495597.381,0.78,0.1437,0.75,0.1731,3
model-1577495484,1577495597.508,0.8,0.1468,0.78,0.1749,3
model-1577495484,1577495597.635,0.67,0.2187,0.78,0.178,3
model-1577495484,1577495597.758,0.84,0.1216,0.77,0.1805,3
model-1577495484,1577495597.896,0.82,0.1372,0.77,0.1795,3
model-1577495484,1577495598.022,0.84,0.1194,0.77,0.1772,3
model-1577495484,1577495598.153,0.85,0.1156,0.74,0.1747,3
model-1577495484,1577495598.278,0.75,0.1879,0.72,0.1757,3
model-1577495484,1577495598.406,0.84,0.1298,0.73,0.1788,3
model-1577495484,1577495598.536,0.76,0.1674,0.74,0.1716,3
model-1577495484,1577495598.666,0.78,0.1667,0.78,0.1681,3
model-1577495484,1577495598.792,0.77,0.1678,0.78,0.1682,3
model-1577495484,1577495598.919,0.67,0.208,0.79,0.1684,3
model-1577495484,1577495599.059,0.79,0.1438,0.79,0.1661,3
model-1577495484,1577495599.184,0.83,0.1334,0.76,0.1656,3
model-1577495484,1577495599.311,0.84,0.127,0.76,0.1692,3
model-1577495484,1577495599.438,0.8,0.1574,0.74,0.177,3
model-1577495484,1577495599.564,0.77,0.1625,0.73,0.1807,3
model-1577495484,1577495599.689,0.68,0.1996,0.73,0.1731,3
model-1577495484,1577495599.816,0.78,0.1567,0.73,0.1756,3
model-1577495484,1577495599.945,0.88,0.093,0.71,0.1836,3
model-1577495484,1577495600.073,0.76,0.1511,0.71,0.1866,3
model-1577495484,1577495600.201,0.78,0.1508,0.71,0.1851,3
model-1577495484,1577495600.328,0.81,0.1363,0.72,0.1841,3
model-1577495484,1577495600.462,0.78,0.1489,0.7,0.1854,3
model-1577495484,1577495600.587,0.76,0.1596,0.66,0.1897,3
model-1577495484,1577495600.715,0.76,0.1724,0.68,0.1939,3
model-1577495484,1577495600.843,0.71,0.196,0.69,0.1946,3
model-1577495484,1577495600.982,0.77,0.1689,0.67,0.1873,3
model-1577495484,1577495601.108,0.78,0.1674,0.7,0.1818,3
model-1577495484,1577495601.241,0.84,0.1352,0.71,0.1802,3
model-1577495484,1577495601.382,0.78,0.1516,0.7,0.187,3
model-1577495484,1577495601.509,0.76,0.1666,0.69,0.1946,3
model-1577495484,1577495601.636,0.75,0.1782,0.69,0.1845,3
model-1577495484,1577495601.761,0.8,0.1473,0.75,0.179,3
model-1577495484,1577495601.885,0.65,0.2003,0.74,0.1843,3
model-1577495484,1577495602.013,0.79,0.1482,0.71,0.1904,3
model-1577495484,1577495602.146,0.82,0.1483,0.72,0.1941,3
model-1577495484,1577495602.273,0.71,0.2022,0.71,0.1875,3
model-1577495484,1577495602.402,0.77,0.1584,0.72,0.1803,3
model-1577495484,1577495602.531,0.81,0.1324,0.76,0.1786,3
model-1577495484,1577495602.66,0.82,0.1178,0.76,0.1818,3
model-1577495484,1577495602.789,0.81,0.1088,0.75,0.1854,3
model-1577495484,1577495602.914,0.77,0.1683,0.73,0.1891,3
model-1577495484,1577495603.042,0.8,0.1373,0.72,0.1911,3
model-1577495484,1577495603.169,0.76,0.1646,0.72,0.1941,3
model-1577495484,1577495603.294,0.73,0.1541,0.73,0.1963,3
model-1577495484,1577495603.419,0.79,0.1284,0.73,0.1943,3
model-1577495484,1577495603.544,0.78,0.1462,0.75,0.1903,3
model-1577495484,1577495603.668,0.86,0.1322,0.73,0.1921,3
model-1577495484,1577495603.806,0.82,0.1463,0.69,0.1939,3
model-1577495484,1577495603.934,0.78,0.1511,0.72,0.1935,3
model-1577495484,1577495604.08,0.77,0.1378,0.73,0.1921,3
model-1577495484,1577495604.22,0.78,0.1414,0.71,0.1912,3
model-1577495484,1577495604.353,0.79,0.1587,0.72,0.191,3
model-1577495484,1577495604.496,0.79,0.1464,0.71,0.1881,3
model-1577495484,1577495604.631,0.82,0.1335,0.74,0.1853,3
model-1577495484,1577495604.767,0.79,0.1517,0.76,0.1838,3
model-1577495484,1577495604.908,0.75,0.1595,0.75,0.1823,3
model-1577495484,1577495605.046,0.77,0.1508,0.74,0.1819,3
model-1577495484,1577495605.207,0.76,0.1534,0.75,0.18,3
model-1577495484,1577495605.357,0.81,0.1559,0.75,0.177,3
model-1577495484,1577495605.492,0.79,0.1347,0.75,0.1744,3
model-1577495484,1577495605.631,0.81,0.1272,0.77,0.173,3
model-1577495484,1577495605.762,0.84,0.107,0.76,0.1739,3
model-1577495484,1577495605.911,0.75,0.1642,0.76,0.1714,3
model-1577495484,1577495606.05,0.81,0.1291,0.73,0.1664,3
model-1577495484,1577495606.194,0.72,0.1762,0.76,0.167,3
model-1577495484,1577495606.321,0.86,0.1103,0.74,0.1699,3
model-1577495484,1577495606.446,0.76,0.1555,0.73,0.1725,3
model-1577495484,1577495606.572,0.76,0.1711,0.73,0.1737,3
model-1577495484,1577495606.697,0.75,0.1601,0.73,0.1658,3
model-1577495484,1577495606.828,0.78,0.1651,0.75,0.1607,3
model-1577495484,1577495606.96,0.81,0.1329,0.72,0.177,3
model-1577495484,1577495607.098,0.81,0.1411,0.7,0.1988,3
model-1577495484,1577495607.222,0.7,0.2026,0.72,0.1896,3
model-1577495484,1577495607.348,0.8,0.1644,0.73,0.1767,3
model-1577495484,1577495607.474,0.76,0.1568,0.77,0.1847,3
model-1577495484,1577495607.598,0.83,0.149,0.75,0.1938,3
model-1577495484,1577495607.722,0.76,0.1689,0.73,0.1956,3
model-1577495484,1577495607.846,0.78,0.1692,0.72,0.1946,3
model-1577495484,1577495607.973,0.82,0.1349,0.71,0.1898,3
model-1577495484,1577495608.097,0.78,0.1467,0.72,0.1885,3
model-1577495484,1577495608.225,0.71,0.1725,0.71,0.1885,3
model-1577495484,1577495608.358,0.88,0.1048,0.71,0.1946,3
model-1577495484,1577495608.483,0.78,0.1655,0.71,0.1999,3
model-1577495484,1577495608.607,0.74,0.1932,0.71,0.2007,3
model-1577495484,1577495608.734,0.78,0.1583,0.74,0.1943,3
model-1577495484,1577495608.86,0.83,0.1375,0.72,0.1867,3
model-1577495484,1577495608.983,0.79,0.1663,0.71,0.1814,3
model-1577495484,1577495609.11,0.74,0.1861,0.74,0.1806,3
model-1577495484,1577495609.233,0.74,0.1648,0.74,0.1815,3
model-1577495484,1577495609.325,0.83,0.1323,0.77,0.1792,3
model-1577495484,1577495609.463,0.73,0.1594,0.75,0.1773,4
model-1577495484,1577495609.589,0.78,0.1424,0.76,0.1817,4
model-1577495484,1577495609.718,0.81,0.129,0.71,0.198,4
model-1577495484,1577495609.843,0.81,0.1402,0.69,0.2077,4
model-1577495484,1577495609.967,0.79,0.1672,0.71,0.2017,4
model-1577495484,1577495610.093,0.72,0.1878,0.74,0.1879,4
model-1577495484,1577495610.218,0.78,0.1274,0.73,0.1803,4
model-1577495484,1577495610.36,0.78,0.1426,0.72,0.1838,4
model-1577495484,1577495610.483,0.74,0.1781,0.73,0.1814,4
model-1577495484,1577495610.61,0.85,0.1154,0.7,0.1784,4
model-1577495484,1577495610.733,0.72,0.1676,0.72,0.1719,4
model-1577495484,1577495610.857,0.84,0.1299,0.74,0.1718,4
model-1577495484,1577495610.979,0.78,0.1466,0.74,0.1736,4
model-1577495484,1577495611.102,0.83,0.1303,0.76,0.1734,4
model-1577495484,1577495611.228,0.85,0.1223,0.75,0.173,4
model-1577495484,1577495611.366,0.74,0.1663,0.76,0.1682,4
model-1577495484,1577495611.504,0.78,0.145,0.72,0.1639,4
model-1577495484,1577495611.629,0.76,0.1701,0.75,0.1635,4
model-1577495484,1577495611.755,0.71,0.1848,0.71,0.1635,4
model-1577495484,1577495611.88,0.75,0.1619,0.75,0.1624,4
model-1577495484,1577495612.004,0.83,0.1302,0.77,0.1641,4
model-1577495484,1577495612.128,0.86,0.121,0.78,0.1667,4
model-1577495484,1577495612.254,0.72,0.1913,0.74,0.1766,4
model-1577495484,1577495612.378,0.83,0.1314,0.73,0.1894,4
model-1577495484,1577495612.503,0.73,0.1754,0.72,0.1923,4
model-1577495484,1577495612.629,0.75,0.1676,0.7,0.1831,4
model-1577495484,1577495612.752,0.82,0.1164,0.74,0.1775,4
model-1577495484,1577495612.875,0.83,0.112,0.75,0.1749,4
model-1577495484,1577495612.999,0.75,0.1763,0.73,0.1761,4
model-1577495484,1577495613.124,0.83,0.1308,0.72,0.1776,4
model-1577495484,1577495613.249,0.83,0.1429,0.7,0.1796,4
model-1577495484,1577495613.373,0.79,0.1595,0.7,0.1807,4
model-1577495484,1577495613.498,0.85,0.1124,0.72,0.1789,4
model-1577495484,1577495613.628,0.77,0.1395,0.72,0.18,4
model-1577495484,1577495613.752,0.76,0.1556,0.7,0.1804,4
model-1577495484,1577495613.877,0.82,0.1431,0.7,0.1798,4
model-1577495484,1577495614.001,0.81,0.1493,0.69,0.179,4
model-1577495484,1577495614.128,0.81,0.131,0.73,0.1778,4
model-1577495484,1577495614.254,0.8,0.1378,0.74,0.1772,4
model-1577495484,1577495614.377,0.78,0.1443,0.75,0.1753,4
model-1577495484,1577495614.502,0.83,0.124,0.73,0.1756,4
model-1577495484,1577495614.629,0.71,0.1815,0.74,0.1764,4
model-1577495484,1577495614.753,0.72,0.1729,0.75,0.1763,4
model-1577495484,1577495614.889,0.83,0.1186,0.75,0.1763,4
model-1577495484,1577495615.014,0.82,0.1448,0.75,0.1758,4
model-1577495484,1577495615.14,0.7,0.1882,0.74,0.1769,4
model-1577495484,1577495615.264,0.79,0.1504,0.75,0.1803,4
model-1577495484,1577495615.388,0.82,0.1453,0.71,0.1876,4
model-1577495484,1577495615.512,0.83,0.1136,0.72,0.1873,4
model-1577495484,1577495615.638,0.81,0.1375,0.72,0.1834,4
model-1577495484,1577495615.764,0.76,0.1655,0.7,0.1759,4
model-1577495484,1577495615.887,0.82,0.1375,0.75,0.1741,4
model-1577495484,1577495616.011,0.85,0.1308,0.76,0.1754,4
model-1577495484,1577495616.135,0.78,0.1615,0.77,0.1736,4
model-1577495484,1577495616.26,0.82,0.1433,0.74,0.1718,4
model-1577495484,1577495616.385,0.85,0.1442,0.73,0.1768,4
model-1577495484,1577495616.508,0.85,0.1149,0.72,0.184,4
model-1577495484,1577495616.632,0.8,0.1477,0.72,0.1933,4
model-1577495484,1577495616.77,0.82,0.1358,0.73,0.1862,4
model-1577495484,1577495616.894,0.76,0.153,0.75,0.1788,4
model-1577495484,1577495617.033,0.79,0.1435,0.74,0.172,4
model-1577495484,1577495617.159,0.8,0.1564,0.75,0.1673,4
model-1577495484,1577495617.298,0.86,0.1264,0.75,0.1658,4
model-1577495484,1577495617.424,0.85,0.1218,0.75,0.1651,4
model-1577495484,1577495617.548,0.84,0.1209,0.73,0.1698,4
model-1577495484,1577495617.672,0.74,0.1583,0.72,0.1721,4
model-1577495484,1577495617.794,0.85,0.1184,0.72,0.1724,4
model-1577495484,1577495617.919,0.79,0.1306,0.73,0.1734,4
model-1577495484,1577495618.044,0.84,0.1268,0.74,0.1771,4
model-1577495484,1577495618.17,0.79,0.1556,0.74,0.1758,4
model-1577495484,1577495618.294,0.9,0.0898,0.75,0.1737,4
model-1577495484,1577495618.42,0.75,0.1497,0.76,0.17,4
model-1577495484,1577495618.554,0.82,0.1377,0.76,0.1668,4
model-1577495484,1577495618.677,0.75,0.1479,0.77,0.1649,4
model-1577495484,1577495618.803,0.87,0.1101,0.77,0.1633,4
model-1577495484,1577495618.929,0.8,0.1263,0.77,0.1638,4
model-1577495484,1577495619.053,0.78,0.1702,0.78,0.1599,4
model-1577495484,1577495619.178,0.82,0.137,0.8,0.1585,4
model-1577495484,1577495619.301,0.77,0.1522,0.78,0.1671,4
model-1577495484,1577495619.425,0.7,0.1679,0.78,0.1701,4
model-1577495484,1577495619.562,0.8,0.1336,0.77,0.1586,4
model-1577495484,1577495619.687,0.79,0.15,0.77,0.1551,4
model-1577495484,1577495619.812,0.77,0.1457,0.78,0.1603,4
model-1577495484,1577495619.937,0.86,0.1066,0.76,0.1646,4
model-1577495484,1577495620.061,0.82,0.1235,0.76,0.164,4
model-1577495484,1577495620.186,0.81,0.1293,0.78,0.1583,4
model-1577495484,1577495620.316,0.79,0.1487,0.78,0.1583,4
model-1577495484,1577495620.442,0.88,0.1005,0.75,0.1662,4
model-1577495484,1577495620.566,0.74,0.1822,0.78,0.1631,4
model-1577495484,1577495620.689,0.83,0.1303,0.78,0.1661,4
model-1577495484,1577495620.812,0.78,0.1539,0.78,0.1637,4
model-1577495484,1577495620.935,0.91,0.102,0.77,0.1642,4
model-1577495484,1577495621.06,0.86,0.1255,0.71,0.1701,4
model-1577495484,1577495621.185,0.75,0.1738,0.71,0.1676,4
model-1577495484,1577495621.312,0.87,0.0922,0.76,0.1647,4
